id,card_name,set_name,set_id,card_image,card_text,card_color,card_type,rarity,card_cost,card_power,attribute,sub_types,counter_amount,life,market_price,inventory_price,updated_at,card_set_id
OP10-065_p1,Sugar - OP10-065 (SP),The Azure Sea's Seven,OP14-EB04,https://optcgapi.com/media/static/Card_Images/OP10-065_p1.jpg,"[Activate: Main] Rest 1 of your DON!! cards and you may rest this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character,R,1,1000,Special,Donquixote Pirates,1000,,128.06,104.95,2026-06-15 13:44:17.126+00,OP10-065
OP10-066,Giolla,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-066.jpg,[On Your Opponent's Attack] [Once Per Turn] You may rest 2 of your DON!! cards: Rest up to 1 of your opponent's Characters with a cost of 4 or less.,Purple,Character,UC,2,2000,Special,Donquixote Pirates,2000,,0.1,0.05,2026-06-15 13:44:17.111+00,OP10-066
OP10-067,Senor Pink,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-067.jpg,"[On Play] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Add up to 1 purple Event with a cost of 5 or less from your trash to your hand. Then, set up to 1 of your DON!! cards as active.",Purple,Character,R,5,6000,Special,Donquixote Pirates,,,0.34,0.01,2026-06-15 13:44:17.111+00,OP10-067
OP10-067_p1,Senor Pink (Parallel),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-067_p1.jpg,"[On Play] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Add up to 1 purple Event with a cost of 5 or less from your trash to your hand. Then, set up to 1 of your DON!! cards as active.",Purple,Character,R,5,6000,Special,Donquixote Pirates,,,16.03,12.95,2026-06-15 13:44:17.111+00,OP10-067
OP10-068,Diamante,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-068.jpg,,Purple,Character,C,5,7000,Slash,Donquixote Pirates,1000,,0.03,0.01,2026-06-15 13:44:17.111+00,OP10-068
OP10-069,Fighting Fish,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-069.jpg,[DON!! x1] [When Attacking] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 1 or less.,Purple,Character,C,4,6000,Strike,Animal Dressrosa,,,0.04,0.01,2026-06-15 13:44:17.111+00,OP10-069
OP10-070,Trebol,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-070.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] All of your Characters with 1000 base power or less cannot be K.O.'d by your opponent's effects until the end of your opponent's next turn.",Purple,Character,C,4,5000,Special,Donquixote Pirates,1000,,0.07,0.01,2026-06-15 13:44:17.111+00,OP10-070
OP10-071,Donquixote Doflamingo,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-071.jpg,"[On Play] DON!! 1: Play up to 1 ""Donquixote Pirates"" type Character card with a cost of 5 or less from your hand.
[On Your Opponent's Attack] [Once Per Turn] You may rest 1 of your DON!! cards: Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,SR,8,9000,Special,Donquixote Pirates The Seven Warlords of the Sea,,,2.57,2,2026-06-15 13:44:17.111+00,OP10-071
OP10-071_p1,Donquixote Doflamingo (Parallel),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-071_p1.jpg,"[On Play] DON!! 1: Play up to 1 ""Donquixote Pirates"" type Character card with a cost of 5 or less from your hand.
[On Your Opponent's Attack] [Once Per Turn] You may rest 1 of your DON!! cards: Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,SR,8,9000,Special,Donquixote Pirates The Seven Warlords of the Sea,,,17.9,15.99,2026-06-15 13:44:17.111+00,OP10-071
OP10-072,Donquixote Rosinante,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-072.jpg,"[On Play] You may trash 1 Event from your hand: Draw 2 cards.
[End of Your Turn] If you have 7 or more DON!! cards on your field, set up to 2 of your DON!! cards as active.",Purple,Character,SR,5,6000,Special,Donquixote Pirates Navy,1000,,2.31,1.55,2026-06-15 13:44:17.111+00,OP10-072
OP10-072_p1,Donquixote Rosinante (Parallel),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-072_p1.jpg,"[On Play] You may trash 1 Event from your hand: Draw 2 cards.
[End of Your Turn] If you have 7 or more DON!! cards on your field, set up to 2 of your DON!! cards as active.",Purple,Character,SR,5,6000,Special,Donquixote Pirates Navy,1000,,15.23,12,2026-06-15 13:44:17.111+00,OP10-072
OP10-073,Buffalo,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-073.jpg,,Purple,Character,C,4,6000,Strike,Donquixote Pirates,1000,,0.02,0.01,2026-06-15 13:44:17.111+00,OP10-073
OP10-074,Pica,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-074.jpg,"[Once Per Turn] If this Character would be K.O.'d by your opponent's effect, you may rest 2 of your active DON!! cards instead.",Purple,Character,UC,4,5000,Strike,Donquixote Pirates,1000,,0.06,0.01,2026-06-15 13:44:17.111+00,OP10-074
OP10-075,Foxy,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-075.jpg,"[Activate: Main] You may trash this Character: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",Purple,Character,UC,2,1000,Special,Foxy Pirates,2000,,0.22,0.14,2026-06-15 13:44:17.111+00,OP10-075
OP10-076,Baby 5,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-076.jpg,"[On Play] You may trash 1 card from your hand: If your Leader has the ""Donquixote Pirates"" type, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,UC,3,1000,Special,Donquixote Pirates,2000,,0.15,0.05,2026-06-15 13:44:17.111+00,OP10-076
OP10-077,Bellamy,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-077.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Block] You may rest 2 of your DON!! cards: Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,C,3,4000,Strike,Donquixote Pirates,1000,,0.04,0.01,2026-06-15 13:44:17.111+00,OP10-077
OP10-078,I Do Not Forgive Those Who Laugh at My Family!!!,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-078.jpg,"[Main]/[Counter] Look at 3 cards from the top of your deck; reveal up to 1 ""Donquixote Pirates"" type card other than [I Do Not Forgive Those Who Laugh at My Family!!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Event,R,1,,,Donquixote Pirates The Seven Warlords of the Sea,,,0.34,0.25,2026-06-15 13:44:17.111+00,OP10-078
OP10-079,God Thread,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-079.jpg,"[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,UC,5,,,Donquixote Pirates The Seven Warlords of the Sea,,,0.11,0.01,2026-06-15 13:44:17.111+00,OP10-079
OP10-079_p1,God Thread (Pirate Foil),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-079_p1.jpg,"[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,UC,5,,,Donquixote Pirates The Seven Warlords of the Sea,,,0.35,0.1,2026-06-15 13:44:17.124+00,OP10-079
OP10-079_r1,God Thread (Reprint),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-079_r1.jpg,"[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Purple,Event,UC,5,,,Donquixote Pirates The Seven Warlords of the Sea,,,0.1,0.01,2026-06-15 13:44:17.125+00,OP10-079
OP10-080,Little Black Bears,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-080.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, if you have 7 or more DON!! cards on your field and 5 or less cards in your hand, draw 1 card.
[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Event,C,3,,,Donquixote Pirates,,,0.07,0.01,2026-06-15 13:44:17.111+00,OP10-080
OP10-081,Usopp (081),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-081.jpg,"[On Play] You may rest 1 of your ""Dressrosa"" type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 2 or less. Then, trash 2 cards from the top of your deck.",Black,Character,C,4,5000,Ranged,Straw Hat Crew Dressrosa,1000,,0.07,0.01,2026-06-15 13:44:17.111+00,OP10-081
OP10-082,Kuzan,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-082.jpg,"This Character cannot be removed from the field by your opponent's effects.
[Activate: Main] You may trash this Character: Draw 1 card. Then, play up to 1 ""Blackbeard Pirates"" type Character card with a cost of 5 or less other than [Kuzan] from your trash.",Black,Character,SR,5,5000,Special,Blackbeard Pirates Former Navy,,,3.05,2.38,2026-06-15 13:44:17.111+00,OP10-082
OP10-082_p1,Kuzan (Parallel),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-082_p1.jpg,"This Character cannot be removed from the field by your opponent's effects.
[Activate: Main] You may trash this Character: Draw 1 card. Then, play up to 1 ""Blackbeard Pirates"" type Character card with a cost of 5 or less other than [Kuzan] from your trash.",Black,Character,SR,5,5000,Special,Blackbeard Pirates Former Navy,,,20.91,14.99,2026-06-15 13:44:17.111+00,OP10-082
OP10-082_p2,Kuzan (SP),Legacy of the Master,OP-12,https://optcgapi.com/media/static/Card_Images/OP10-082_p2_0rQ9fvR.jpg,"This Character cannot be removed from the field by your opponent's effects.
[Activate: Main] You may trash this Character: Draw 1 card. Then, play up to 1 ""Blackbeard Pirates"" type Character card with a cost of 5 or less other than [Kuzan] from your trash.",Black,Character,SR,5,5000,Special,Blackbeard Pirates Former Navy,,,102.41,79.01,2026-06-15 13:44:17.121+00,OP10-082
OP10-083,Kouzuki Momonosuke (083),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-083.jpg,"[Activate: Main] You may rest this Character and 1 of your ""Dressrosa"" type Leader or Stage cards: Give up to 1 of your opponent's Characters -2 cost during this turn.",Black,Character,UC,2,0,Slash,Land of Wano Kouzuki Clan Dressrosa,2000,,0.07,0.01,2026-06-15 13:44:17.111+00,OP10-083
OP10-084,Sanjuan.Wolf,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-084.jpg,,Black,Character,C,5,7000,Special,Blackbeard Pirates Giant,1000,,0.06,0.01,2026-06-15 13:44:17.111+00,OP10-084
OP10-084_r1,Sanjuan.Wolf (Reprint),Starter Deck 27: BLACK Marshall.D.Teach,ST-27,https://optcgapi.com/media/static/Card_Images/OP10-084_r1.jpg,"DISCLAIMER: This card is a reprint of the pre-existing card in the OP10 set. The main difference between this card and the original print is the inclusion of ""EN"" on the right side, by the copyright information.",Black,Character,C,5,7000,Special,Blackbeard Pirates Giant,1000,,0.03,0.01,2026-06-15 13:44:17.148+00,OP10-084
OP10-085,Jesus Burgess,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-085.jpg,"[DON!! x1] If you have 8 or more cards in your trash, this Character gains [Rush].",Black,Character,UC,5,6000,Strike,Blackbeard Pirates Dressrosa,,,0.13,0.01,2026-06-15 13:44:17.111+00,OP10-085
OP10-086,Shiryu,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-086.jpg,"[Opponent's Turn] This Character gains +2000 power.
[Activate: Main] [Once Per Turn] If your Leader has the ""Blackbeard Pirates"" type, and this Character was played on this turn, K.O. up to 1 of your opponent's Characters with a base cost of 3 or less.",Black,Character,R,4,5000,Slash,Blackbeard Pirates,1000,,0.22,0.05,2026-06-15 13:44:17.111+00,OP10-086
OP10-087,Tony Tony.Chopper (087),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-087.jpg,"[Activate: Main] You may rest this Character and 1 of your ""Dressrosa"" type Leader or Stage cards: If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand. Then, trash 2 cards from the top of your deck.",Black,Character,UC,2,0,Strike,Animal Straw Hat Crew Dressrosa,1000,,0.14,0.03,2026-06-15 13:44:17.111+00,OP10-087
OP10-088,Nami (088),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-088.jpg,"[Activate: Main] You may rest this Character and 1 of your ""Dressrosa"" type Leader or Stage cards: Draw 1 card. Then, trash 2 cards from the top of your deck.",Black,Character,UC,2,0,Special,Straw Hat Crew Dressrosa,1000,,0.14,0.04,2026-06-15 13:44:17.111+00,OP10-088
OP10-089,Nico Robin,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-089.jpg,,Black,Character,C,6,8000,Strike,Straw Hat Crew Dressrosa,1000,,0.08,0.03,2026-06-15 13:44:17.111+00,OP10-089
OP10-090,Franky (090),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-090.jpg,"[Blocker]
[On K.O.] Play up to 1 ""Dressrosa"" type Character card with a cost of 3 or less from your trash rested.",Black,Character,R,4,5000,Strike,Straw Hat Crew Dressrosa,1000,,0.18,0.05,2026-06-15 13:44:17.111+00,OP10-090
OP10-090_p1,Franky (090) (Parallel),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-090_p1.jpg,"[Blocker]
[On K.O.] Play up to 1 ""Dressrosa"" type Character card with a cost of 3 or less from your trash rested.",Black,Character,R,4,5000,Strike,Straw Hat Crew Dressrosa,1000,,3.7,4.2,2026-06-15 13:44:17.111+00,OP10-090
OP10-091,Brook (091),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-091.jpg,"[Activate: Main] You may rest this Character and 1 of your ""Dressrosa"" type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 1 or less. Then, trash 2 cards from the top of your deck.",Black,Character,C,3,0,Slash,Straw Hat Crew Dressrosa,1000,,0.08,0.01,2026-06-15 13:44:17.111+00,OP10-091
OP10-092,Perona (092),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-092.jpg,"[Activate: Main] [Once Per Turn] You may place 2 ""Thriller Bark Pirates"" type cards from your trash at the bottom of your deck in any order: Up to 1 of your Characters other than [Perona] gains +2000 power during this turn.",Black,Character,C,4,5000,Special,Thriller Bark Pirates,1000,,0.12,0.07,2026-06-15 13:44:17.111+00,OP10-092
OP10-093,Saint Homing,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-093.jpg,[Activate: Main] You may trash this Character: Up to 1 of your black Characters gains +3 cost until the end of your opponent's next turn.,Black,Character,C,1,0,Wisdom,Celestial Dragons,1000,,0.06,0.01,2026-06-15 13:44:17.111+00,OP10-093
OP10-094,Ryuma,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-094.jpg,[DON!! x1] This Character gains [Double Attack].,Black,Character,UC,4,6000,Slash,Land of Wano Thriller Bark Pirates,,,0.13,0.08,2026-06-15 13:44:17.111+00,OP10-094
OP10-095,Roronoa Zoro (095),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-095.jpg,"[On Play] You may rest 1 of your ""Dressrosa"" type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, trash 2 cards from the top of your deck.",Black,Character,R,4,6000,Slash,Straw Hat Crew Supernovas Dressrosa,,,0.22,0.05,2026-06-15 13:44:17.111+00,OP10-095
OP10-095_p1,Roronoa Zoro - OP10-095 (Alternate Art),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-095_p1.jpg,"[On Play] You may rest 1 of your ""Dressrosa"" type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, trash 2 cards from the top of your deck.",Black,Character,R,4,6000,Slash,Straw Hat Crew Supernovas Dressrosa,,,12.13,5,2026-06-15 13:44:17.124+00,OP10-095
OP10-095_r1,Roronoa Zoro - OP10-095 (Reprint),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-095_r1.jpg,"[On Play] You may rest 1 of your ""Dressrosa"" type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, trash 2 cards from the top of your deck.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Black,Character,R,4,6000,Slash,Straw Hat Crew Supernovas Dressrosa,,,0.19,0.01,2026-06-15 13:44:17.125+00,OP10-095
OP10-096,There's No Longer Any Need for the Seven Warlords of the Sea!!!,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-096.jpg,"[Main] K.O. up to 1 of your opponent's ""The Seven Warlords of the Sea"" type Characters with a cost of 8 or less.
[Trigger] K.O. up to 1 of your opponent's ""The Seven Warlords of the Sea"" type Characters with a cost of 4 or less.",Black,Event,UC,4,,,Navy,,,0.06,0.01,2026-06-15 13:44:17.111+00,OP10-096
OP10-097,Gum-Gum Rhino Schneider,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-097.jpg,"[Main] Up to 1 of your ""Dressrosa"" type Characters gains +2000 power during this turn. Then, if you have 10 or more cards in your trash, that card gains [Banish] during this turn.
[Trigger] Draw 2 cards and trash 1 card from your hand.",Black,Event,C,1,,,Straw Hat Crew Supernovas Dressrosa,,,0.06,0.01,2026-06-15 13:44:17.111+00,OP10-097
OP10-098,Liberation,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-098.jpg,"[Main] If the number of your Characters is at least 2 less than the number of your opponent's Characters, K.O. up to 1 of your opponent's Characters with a base cost of 6 or less and up to 1 of your opponent's Characters with a base cost of 4 or less.
[Trigger] Negate the effect of up to 1 of each of your opponent's Leader and Character cards during this turn.",Black,Event,R,6,,,Blackbeard Pirates,,,0.19,0.1,2026-06-15 13:44:17.111+00,OP10-098
OP10-099,"Eustass""Captain""Kid (099)",Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-099.jpg,"[End of Your Turn] You may turn 1 card from the top of your Life cards face-up: Set up to 1 of your ""Supernovas"" type Characters with a cost of 3 to 8 as active. That Character gains [Blocker] until the end of your opponent's next turn.",Yellow,Leader,L,,5000,Special,Kid Pirates Supernovas,,5,0.14,0.04,2026-06-15 13:44:17.111+00,OP10-099
OP10-099_p1,"Eustass""Captain""Kid (099) (Parallel)",Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-099_p1.jpg,"[End of Your Turn] You may turn 1 card from the top of your Life cards face-up: Set up to 1 of your ""Supernovas"" type Characters with a cost of 3 to 8 as active. That Character gains [Blocker] until the end of your opponent's next turn.",Yellow,Leader,L,,5000,Special,Kid Pirates Supernovas,,5,23.89,24.64,2026-06-15 13:44:17.111+00,OP10-099
OP10-100,Inazuma,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-100.jpg,"[DON!! x1] [When Attacking] Rest up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards.
[Trigger] If your Leader has the ""Revolutionary Army"" type and you and your opponent have a total of 5 or less Life cards, play this card.",Yellow,Character,C,4,5000,Slash,Revolutionary Army,1000,,0.07,0.01,2026-06-15 13:44:17.111+00,OP10-100
OP10-101,Urouge,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-101.jpg,,Yellow,Character,C,5,7000,Strike,Fallen Monk Pirates Supernovas,1000,,0.06,0.01,2026-06-15 13:44:17.111+00,OP10-101
OP10-102,Emporio.Ivankov,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-102.jpg,"[Activate: Main] [Once Per Turn] Up to 3 of your ""Revolutionary Army"" type Characters gain +1000 power during this turn. Then, add 1 card from the top of your Life cards to your hand.",Yellow,Character,C,5,6000,Special,Revolutionary Army,1000,,0.03,0.01,2026-06-15 13:44:17.111+00,OP10-102
OP10-103,"Capone""Gang""Bege",Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-103.jpg,"[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 ""Supernovas"" type Character card from your hand to the top of your Life cards face-up.",Yellow,Character,R,1,0,Ranged,Firetank Pirates Supernovas,2000,,0.18,0.07,2026-06-15 13:44:17.111+00,OP10-103
OP10-104,Caribou,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-104.jpg,"[DON!! x1] If your Leader has the ""Supernovas"" type and your opponent has 3 or more Life cards, this Character cannot be K.O.'d in battle.",Yellow,Character,UC,4,5000,Special,Caribou Pirates Supernovas,1000,,0.07,0.01,2026-06-15 13:44:17.111+00,OP10-104
OP10-105,Cavendish (105),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-105.jpg,,Yellow,Character,C,6,8000,Slash,Beautiful Pirates Supernovas Dressrosa,1000,,0.04,0.01,2026-06-15 13:44:17.111+00,OP10-105
OP10-105_p1,Cavendish - OP10-105 (Pirate Foil),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-105_p1.jpg,,Yellow,Character,C,6,8000,Slash,Beautiful Pirates Supernovas Dressrosa,1000,,0.16,0.07,2026-06-15 13:44:17.125+00,OP10-105
OP10-105_r1,Cavendish - OP10-105 (Reprint),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-105_r1.jpg,"Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yellow,Character,C,6,8000,Slash,Beautiful Pirates Supernovas Dressrosa,1000,,0.04,0.01,2026-06-15 13:44:17.125+00,OP10-105
OP10-106,Killer,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-106.jpg,"[On K.O.] If your Leader has the ""Supernovas"" type, look at 3 cards from the top of your deck; reveal up to 1 ""Supernovas"" or ""Kid Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character,UC,3,5000,Slash,Kid Pirates Supernovas,,,0.07,0.01,2026-06-15 13:44:17.111+00,OP10-106
OP10-107,Jewelry Bonney,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-107.jpg,"[Blocker]
[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 ""Supernovas"" type Character card with a cost of 5 from your hand to the top of your Life cards face-up.",Yellow,Character,UC,3,4000,Special,Bonney Pirates Supernovas,1000,,0.13,0.01,2026-06-15 13:44:17.111+00,OP10-107
OP10-108,Scratchmen Apoo,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-108.jpg,"If you have a yellow ""Supernovas"" type Character other than [Scratchmen Apoo], this Character gains [Blocker].",Yellow,Character,C,1,1000,Ranged,On-Air Pirates Supernovas,1000,,0.05,0.01,2026-06-15 13:44:17.111+00,OP10-108
OP10-108_p1,Scratchmen Apoo - OP10-108 (Pirate Foil),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-108_p1.jpg,"If you have a yellow ""Supernovas"" type Character other than [Scratchmen Apoo], this Character gains [Blocker].",Yellow,Character,C,1,1000,Ranged,On-Air Pirates Supernovas,1000,,0.11,0.05,2026-06-15 13:44:17.124+00,OP10-108
OP10-108_r1,Scratchmen Apoo - OP10-108 (Reprint),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-108_r1.jpg,"If you have a yellow ""Supernovas"" type Character other than [Scratchmen Apoo], this Character gains [Blocker].Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yellow,Character,C,1,1000,Ranged,On-Air Pirates Supernovas,1000,,0.06,0.01,2026-06-15 13:44:17.125+00,OP10-108
OP10-109,Basil Hawkins,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-109.jpg,"[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.
[Trigger] Draw 2 cards and trash 1 card from your hand.",Yellow,Character,R,4,5000,Slash,Hawkins Pirates Supernovas,1000,,0.36,0.25,2026-06-15 13:44:17.111+00,OP10-109
OP10-109_p1,Basil Hawkins - OP10-109 (Alternate Art),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-109_p1.jpg,[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.[Trigger] Draw 2 cards and trash 1 card from your hand.,Yellow,Character,R,4,5000,Slash,Hawkins Pirates Supernovas,1000,,21.46,7.49,2026-06-15 13:44:17.124+00,OP10-109
OP10-109_r1,Basil Hawkins - OP10-109 (Reprint),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/OP10-109_r1.jpg,"[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.[Trigger] Draw 2 cards and trash 1 card from your hand.Disclaimer: This card was reprinted from the original set with changes to the copyright information (Note: the original print did not include ""EN"" at the end of the copyright).",Yellow,Character,R,4,5000,Slash,Hawkins Pirates Supernovas,1000,,0.24,0.18,2026-06-15 13:44:17.124+00,OP10-109
OP10-110,Heat & Wire,Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-110.jpg,"[On Play] Rest up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life cards.
[Trigger] If you have 2 or less Life cards, play this card.",Yellow,Character,C,3,4000,Slash Special,Kid Pirates,1000,,0.04,0.01,2026-06-15 13:44:17.111+00,OP10-110
OP10-111,Monkey.D.Luffy (111),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-111.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Supernovas"" type card other than [Monkey.D.Luffy] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character,R,1,2000,Strike,Straw Hat Crew Supernovas,1000,,0.42,0.23,2026-06-15 13:44:17.111+00,OP10-111
OP10-111_p1,Monkey.D.Luffy (111) (Parallel),Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-111_p1.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Supernovas"" type card other than [Monkey.D.Luffy] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character,R,1,2000,Strike,Straw Hat Crew Supernovas,1000,,17.75,17.49,2026-06-15 13:44:17.111+00,OP10-111
OP10-112,"Eustass""Captain""Kid (112)",Royal Blood,OP-10,https://optcgapi.com/media/static/Card_Images/OP10-112.jpg,"[On Play] You may rest this Character: Trash up to 1 card from the top of your opponent's Life cards.
[End of Your Turn] If your opponent has 2 or less Life cards, draw 1 card and trash 1 card from your hand.",Yellow,Character,SR,8,9000,Special,Kid Pirates Supernovas,,,0.82,0.83,2026-06-15 13:44:17.111+00,OP10-112
